Id,AlgName,Ticker,YieldPercent,MaxDrawDown,AlfaSigma,YieldPercent3,MaxDrawDown3,AlfaSigma3,YieldPercent3MB,YieldPercent1MB,DealsCount,RecovTime,RecovTime3,ProfitFactor,ProfitFactor3,Winning,Winning3,ProfitablePercent,ProfitablePercent3,AverPercentProfit,AverPercentProfit3,AverPercentLoss,AverPercentLoss3,YieldPercent1W,YieldPercent2W,YieldPercent3W,YieldPercent1M
105094,Alfa_RegrCoef_Signal,NLMK,27.3350317010411,-11.2445714895349,7.13080879243699,-4.87377358728769,-43.0551847027486,0.0513385632941928,5.68637009797262,3.54986088767125,32,83,0,1.78664594502653,0.9661196682409,1.78664594502653,1.30962888361544,50,42.4528301886792,3.7725,3.83444444444444,-2.128125,-3.25016393442623,4.58278368,NULL,NULL,NULL
105095,Alfa_RegrCoef_Signal,NLMK,29.7496632986301,-7.39168441405433,9.88862789718193,7.62128682257522,-43.0220667382617,0.915908581812425,0.0917841998904095,3.85359267682194,34,68,948,1.85936269969672,1.05595507838123,1.65276684417486,1.69443954437918,52.9411764705882,38.3928571428571,3.48888888888889,4.18116279069767,-2.155,-2.72217391304348,4.58278368,NULL,NULL,NULL
105086,Alfa_SO_Signal_MA,NLMK,29.3664029843289,-7.34401172878141,8.26277177276064,-9.31222806794523,-46.2086066236186,-2.18548614161852,3.04277116843842,4.13377798136989,42,96,0,1.87520350306745,0.939226537344852,3.37536630552141,2.13460576669284,35.7142857142857,30.5555555555556,4.05133333333333,4.12636363636364,-1.24259259259259,-2.0733,4.58278368,NULL,NULL,NULL
105087,Alfa_SO_Signal_MA,NLMK,26.568800718904,-4.67596361857983,10.2176454424105,2.8055249481643,-32.0810584214803,-1.02540622962591,-2.24913992153427,-1.9156568968767,38,46,749,1.77222133264529,1.02142296331251,2.43680433238728,2.06775868182776,42.1052631578947,33.0645161290323,3.693125,4.14634146341463,-1.55863636363636,-2.06469879518072,4.873387392,NULL,NULL,NULL
105088,Alfa_SO_Signal_MA,NLMK,41.0587339099178,-3.8124872491375,14.4207725645488,9.9693036808767,-37.2639880114315,-0.444092914262433,5.0392505109041,3.39409300778083,32,68,965,2.80325753048093,1.07528334736929,2.47346252689494,1.87549421052783,53.125,36.4406779661017,3.65352941176471,4.15139534883721,-1.50666666666667,-2.4372,4.58278368,NULL,NULL,NULL
105514,Alfa_MACD_SMA,SNGSP,21.7675322345206,-3.77285714875528,9.26900892915677,13.9521525720547,-17.511309313136,2.76454308247525,-0.83162675726028,-2.69023456000002,73,76,888,1.85116078734835,1.1312950471702,2.97507983680985,2.45933705906564,38.3561643835616,31.5068493150685,1.97,2.17608695652174,-0.635555555555555,-0.840733333333333,-0.871814240000006,NULL,NULL,NULL
105515,Alfa_MACD_SMA,SNGSP,21.2119477545206,-3.04775804372329,10.1222081223489,14.3989674454794,-18.6410275836988,2.9033494167364,-0.447172197260295,-2.69023456000002,72,76,874,1.81959409564249,1.13616300592623,3.03265682607082,2.50624192483728,37.5,31.1926605504587,2.03185185185185,2.20897058823529,-0.646666666666667,-0.835533333333333,-0.809839039999992,NULL,NULL,NULL
105516,Alfa_MACD_SMA,SNGSP,23.3353358487671,-3.21869275312197,11.7695056007087,7.67241085589027,-29.4852954230097,1.79032499653183,5.14227007999999,-3.27280144000002,57,52,966,2.18467276437707,1.07726373283116,4.04164461409758,2.36998021222855,35.0877192982456,31.25,2.496,2.44145454545454,-0.594594594594594,-0.963223140495868,-0.451875839999996,NULL,NULL,NULL
105510,Alfa_MACD_Momentum,SNGSP,20.6624508931507,-3.27907416088379,8.79412794726758,7.07915259397254,-21.3166820333296,1.66980205713116,-0.83162675726028,-2.69023456000002,72,76,907,1.81329510456899,1.06515864251516,3.02215850761498,2.38468352801902,37.5,30.8755760368664,1.99555555555556,2.16925373134328,-0.634222222222222,-0.861266666666667,-0.871814240000006,NULL,NULL,NULL
105511,Alfa_MACD_Momentum,SNGSP,22.6649068493151,-3.66397560828359,10.1070594237035,11.6747320175342,-20.057264502628,2.14568591084611,0.263997562739729,-2.54013504000001,72,76,888,1.93678875617538,1.11325008824672,3.04352518827559,2.40658474959218,38.8888888888889,31.6279069767442,1.94678571428571,2.10147058823529,-0.616363636363636,-0.832857142857143,-0.797384480000021,NULL,NULL,NULL
